Date,cases,deaths,Country,population,continent,"14 day cases/100,000"
05/13/2020,22048,1703,United_States_of_America,329064917.0,America,108.6050143
12/05/2020,18117,1156,United_States_of_America,329064917.0,America,109.23832390000001
11/05/2020,20258,734,United_States_of_America,329064917.0,America,110.5827395
10/05/2020,25612,1614,United_States_of_America,329064917.0,America,112.5881189
09/05/2020,26957,1510,United_States_of_America,329064917.0,America,119.55239820000001
08/05/2020,28369,2239,United_States_of_America,329064917.0,America,117.84908689999999
07/05/2020,24128,2353,United_States_of_America,329064917.0,America,117.2941812
06/05/2020,23841,2144,United_States_of_America,329064917.0,America,115.3067314
05/05/2020,22593,1252,United_States_of_America,329064917.0,America,119.39346299999998
04/05/2020,24972,1297,United_States_of_America,329064917.0,America,121.0563568
03/05/2020,29288,1317,United_States_of_America,329064917.0,America,120.94361310000001
02/05/2020,33955,2062,United_States_of_America,329064917.0,America,122.04795449999999
01/05/2020,29917,2040,United_States_of_America,329064917.0,America,121.0992055
04/30/2020,27326,2611,United_States_of_America,329064917.0,America,121.63101540000001
04/29/2020,24132,2110,United_States_of_America,329064917.0,America,122.488597
04/28/2020,22541,1369,United_States_of_America,329064917.0,America,123.336454
04/27/2020,26857,1687,United_States_of_America,329064917.0,America,124.0907125
04/26/2020,48529,2172,United_States_of_America,329064917.0,America,124.32258159999999
04/25/2020,21352,1054,United_States_of_America,329064917.0,America,118.2028165
04/24/2020,26543,3179,United_States_of_America,329064917.0,America,122.51047720000001
04/23/2020,17588,1721,United_States_of_America,329064917.0,America,124.74651010000001
04/22/2020,37289,2524,United_States_of_America,329064917.0,America,129.5282414
04/21/2020,28065,1857,United_States_of_America,329064917.0,America,127.49946240000001
04/20/2020,24601,1772,United_States_of_America,329064917.0,America,128.2579753
04/19/2020,32922,1856,United_States_of_America,329064917.0,America,128.5001768
04/18/2020,30833,3770,United_States_of_America,329064917.0,America,128.9104302
04/17/2020,31667,2299,United_States_of_America,329064917.0,America,129.39422530000002
04/16/2020,30148,4928,United_States_of_America,329064917.0,America,128.5287426
04/15/2020,26922,2408,United_States_of_America,329064917.0,America,127.6033932
04/14/2020,25023,1541,United_States_of_America,329064917.0,America,127.0187062
04/13/2020,27620,1500,United_States_of_America,329064917.0,America,125.97696640000001
12/04/2020,28391,1831,United_States_of_America,329064917.0,America,123.16293200000001
11/04/2020,35527,2087,United_States_of_America,329064917.0,America,120.6065975
10/04/2020,33901,1873,United_States_of_America,329064917.0,America,115.49149740000001
09/04/2020,33323,1922,United_States_of_America,329064917.0,America,110.2937388
08/04/2020,30613,1906,United_States_of_America,329064917.0,America,104.4104012
07/04/2020,30561,1342,United_States_of_America,329064917.0,America,97.77827516
06/04/2020,25398,1146,United_States_of_America,329064917.0,America,91.90557376
05/04/2020,34272,1344,United_States_of_America,329064917.0,America,86.75795725
04/04/2020,32425,1104,United_States_of_America,329064917.0,America,78.50760949
03/04/2020,28819,915,United_States_of_America,329064917.0,America,70.28704309
02/04/2020,27103,1059,United_States_of_America,329064917.0,America,62.99851163
01/04/2020,24998,909,United_States_of_America,329064917.0,America,55.67017039
03/31/2020,21595,661,United_States_of_America,329064917.0,America,48.61016527
03/30/2020,18360,318,United_States_of_America,329064917.0,America,42.31718205
03/29/2020,19979,484,United_States_of_America,329064917.0,America,36.98783848
03/28/2020,18695,411,United_States_of_America,329064917.0,America,31.15251572
03/27/2020,16797,246,United_States_of_America,329064917.0,America,25.62655441
03/26/2020,13963,249,United_States_of_America,329064917.0,America,20.62875636
03/25/2020,8789,211,United_States_of_America,329064917.0,America,16.47273751
03/24/2020,11236,119,United_States_of_America,329064917.0,America,13.88419052
03/23/2020,8459,131,United_States_of_America,329064917.0,America,10.53044497
03/22/2020,7123,80,United_States_of_America,329064917.0,America,7.99659843
03/21/2020,5374,110,United_States_of_America,329064917.0,America,5.86084964
03/20/2020,4835,0,United_States_of_America,329064917.0,America,4.25964583
03/19/2020,2988,42,United_States_of_America,329064917.0,America,2.81281885
03/18/2020,1766,23,United_States_of_America,329064917.0,America,1.91512364
03/17/2020,887,16,United_States_of_America,329064917.0,America,1.38513702
03/16/2020,823,12,United_States_of_America,329064917.0,America,1.11983983
03/15/2020,777,10,United_States_of_America,329064917.0,America,0.87581503
03/14/2020,511,7,United_States_of_America,329064917.0,America,0.64060308
03/13/2020,351,10,United_States_of_America,329064917.0,America,0.48713792
12/03/2020,287,2,United_States_of_America,329064917.0,America,0.38077593
11/03/2020,271,2,United_States_of_America,329064917.0,America,0.29538245
10/03/2020,200,5,United_States_of_America,329064917.0,America,0.21302787
09/03/2020,121,4,United_States_of_America,329064917.0,America,0.15771964
08/03/2020,95,3,United_States_of_America,329064917.0,America,0.12094878
07/03/2020,105,2,United_States_of_America,329064917.0,America,0.09207910000000001
06/03/2020,74,1,United_States_of_America,329064917.0,America,0.06594443
05/03/2020,34,2,United_States_of_America,329064917.0,America,0.04376036
04/03/2020,22,3,United_States_of_America,329064917.0,America,0.03342805
03/03/2020,14,4,United_States_of_America,329064917.0,America,0.02674244
02/03/2020,20,1,United_States_of_America,329064917.0,America,0.02248796
01/03/2020,3,1,United_States_of_America,329064917.0,America,0.01641014
02/29/2020,6,0,United_States_of_America,329064917.0,America,0.01549846
02/28/2020,1,0,United_States_of_America,329064917.0,America,0.01367511
02/27/2020,6,0,United_States_of_America,329064917.0,America,0.01367511
02/25/2020,18,0,United_States_of_America,329064917.0,America,0.01215566
02/22/2020,19,0,United_States_of_America,329064917.0,America,0.006989499999999999
02/21/2020,1,0,United_States_of_America,329064917.0,America,0.00121557
02/14/2020,1,0,United_States_of_America,329064917.0,America,0.00273502
02/13/2020,1,0,United_States_of_America,329064917.0,America,0.00273502
11/02/2020,1,0,United_States_of_America,329064917.0,America,0.00243113
06/02/2020,1,0,United_States_of_America,329064917.0,America,0.00334281
03/02/2020,3,0,United_States_of_America,329064917.0,America,0.00334281
02/02/2020,1,0,United_States_of_America,329064917.0,America,0.00243113
01/02/2020,1,0,United_States_of_America,329064917.0,America,0.00212724
12/14/2020,2,0,Vietnam,96462108.0,Asia,0.05598053
12/13/2020,4,0,Vietnam,96462108.0,Asia,0.05598053
12/12/2020,6,0,Vietnam,96462108.0,Asia,0.05390718
11/12/2020,4,0,Vietnam,96462108.0,Asia,0.05598053
10/12/2020,4,0,Vietnam,96462108.0,Asia,0.06220059
09/12/2020,10,0,Vietnam,96462108.0,Asia,0.06323727
08/12/2020,1,0,Vietnam,96462108.0,Asia,0.05701721
07/12/2020,1,0,Vietnam,96462108.0,Asia,0.06220059
06/12/2020,4,0,Vietnam,96462108.0,Asia,0.06116391
04/12/2020,3,0,Vietnam,96462108.0,Asia,0.05909056
03/12/2020,7,0,Vietnam,96462108.0,Asia,0.06012724
02/12/2020,5,0,Vietnam,96462108.0,Asia,0.06531062
01/12/2020,3,0,Vietnam,96462108.0,Asia,0.06531062
11/30/2020,2,0,Vietnam,96462108.0,Asia,0.06427394
11/29/2020,2,0,Vietnam,96462108.0,Asia,0.07878741
11/28/2020,8,0,Vietnam,96462108.0,Asia,0.08604415
11/27/2020,10,0,Vietnam,96462108.0,Asia,0.08086077
11/26/2020,5,0,Vietnam,96462108.0,Asia,0.07153068
11/25/2020,4,0,Vietnam,96462108.0,Asia,0.09330088
11/24/2020,6,0,Vietnam,96462108.0,Asia,0.09952094
11/22/2020,1,0,Vietnam,96462108.0,Asia,0.09641091
11/21/2020,1,0,Vietnam,96462108.0,Asia,0.09537424
11/20/2020,4,0,Vietnam,96462108.0,Asia,0.10055762
11/19/2020,12,0,Vietnam,96462108.0,Asia,0.09641091
11/18/2020,5,0,Vietnam,96462108.0,Asia,0.0881175
11/17/2020,2,0,Vietnam,96462108.0,Asia,0.09433756
11/16/2020,16,0,Vietnam,96462108.0,Asia,0.10470433
11/15/2020,9,0,Vietnam,96462108.0,Asia,0.0881175
11/14/2020,3,0,Vietnam,96462108.0,Asia,0.08189744
11/13/2020,1,0,Vietnam,96462108.0,Asia,0.07878741
12/11/2020,26,0,Vietnam,96462108.0,Asia,0.08189744
11/11/2020,10,0,Vietnam,96462108.0,Asia,0.05598053
10/11/2020,3,0,Vietnam,96462108.0,Asia,0.048723800000000005
07/11/2020,6,0,Vietnam,96462108.0,Asia,0.06738397
05/11/2020,4,0,Vietnam,96462108.0,Asia,0.06427394
04/11/2020,11,0,Vietnam,96462108.0,Asia,0.06427394
03/11/2020,12,0,Vietnam,96462108.0,Asia,0.05390718
01/11/2020,3,0,Vietnam,96462108.0,Asia,0.05598053
10/30/2020,4,0,Vietnam,96462108.0,Asia,0.05494385
10/29/2020,1,0,Vietnam,96462108.0,Asia,0.0528705
10/28/2020,3,0,Vietnam,96462108.0,Asia,0.06116391
10/27/2020,1,0,Vietnam,96462108.0,Asia,0.06116391
10/26/2020,8,0,Vietnam,96462108.0,Asia,0.06116391
10/25/2020,12,0,Vietnam,96462108.0,Asia,0.05494385
10/23/2020,3,0,Vietnam,96462108.0,Asia,0.04976047
10/22/2020,4,0,Vietnam,96462108.0,Asia,0.04768712
10/21/2020,1,0,Vietnam,96462108.0,Asia,0.04457709
10/20/2020,6,0,Vietnam,96462108.0,Asia,0.04457709
10/19/2020,8,0,Vietnam,96462108.0,Asia,0.03939371
10/18/2020,2,0,Vietnam,96462108.0,Asia,0.03110029
10/16/2020,2,0,Vietnam,96462108.0,Asia,0.03006362
10/15/2020,9,0,Vietnam,96462108.0,Asia,0.02902694
10/14/2020,3,0,Vietnam,96462108.0,Asia,0.01969685
10/13/2020,1,0,Vietnam,96462108.0,Asia,0.03421032
12/10/2020,2,0,Vietnam,96462108.0,Asia,0.03628368
11/10/2020,2,0,Vietnam,96462108.0,Asia,0.03939371
10/10/2020,5,0,Vietnam,96462108.0,Asia,0.03732035
09/10/2020,1,0,Vietnam,96462108.0,Asia,0.03213697
08/10/2020,1,0,Vietnam,96462108.0,Asia,0.03110029
07/10/2020,1,0,Vietnam,96462108.0,Asia,0.03110029
06/10/2020,1,0,Vietnam,96462108.0,Asia,0.03006362
03/10/2020,1,0,Vietnam,96462108.0,Asia,0.02902694
02/10/2020,1,0,Vietnam,96462108.0,Asia,0.03006362
09/30/2020,17,0,Vietnam,96462108.0,Asia,0.03213697
09/29/2020,3,0,Vietnam,96462108.0,Asia,0.01451347
09/28/2020,5,0,Vietnam,96462108.0,Asia,0.01140344
09/24/2020,1,0,Vietnam,96462108.0,Asia,0.01036676
09/19/2020,2,0,Vietnam,96462108.0,Asia,0.02280688
09/18/2020,3,0,Vietnam,96462108.0,Asia,0.02073353
09/14/2020,3,0,Vietnam,96462108.0,Asia,0.02384356
12/09/2020,1,0,Vietnam,96462108.0,Asia,0.02280688
10/09/2020,5,0,Vietnam,96462108.0,Asia,0.02591691
09/09/2020,5,0,Vietnam,96462108.0,Asia,0.02591691
06/09/2020,3,0,Vietnam,96462108.0,Asia,0.03628368
03/09/2020,2,1,Vietnam,96462108.0,Asia,0.05390718
01/09/2020,4,2,Vietnam,96462108.0,Asia,0.06323727
08/30/2020,2,1,Vietnam,96462108.0,Asia,0.10988771
08/29/2020,2,1,Vietnam,96462108.0,Asia,0.11196106
08/28/2020,2,0,Vietnam,96462108.0,Asia,0.12958456
08/27/2020,5,3,Vietnam,96462108.0,Asia,0.15653815
08/26/2020,7,0,Vietnam,96462108.0,Asia,0.16897827
08/25/2020,6,0,Vietnam,96462108.0,Asia,0.18245506
08/24/2020,2,1,Vietnam,96462108.0,Asia,0.18141839
08/23/2020,5,1,Vietnam,96462108.0,Asia,0.20940865
08/22/2020,2,0,Vietnam,96462108.0,Asia,0.22806883
08/21/2020,13,0,Vietnam,96462108.0,Asia,0.26642586
08/20/2020,5,0,Vietnam,96462108.0,Asia,0.28715939
08/19/2020,6,0,Vietnam,96462108.0,Asia,0.32862645
08/18/2020,19,1,Vietnam,96462108.0,Asia,0.34313992
08/17/2020,30,2,Vietnam,96462108.0,Asia,0.35558004
08/16/2020,4,1,Vietnam,96462108.0,Asia,0.35661671
08/15/2020,19,0,Vietnam,96462108.0,Asia,0.38564366
08/14/2020,28,3,Vietnam,96462108.0,Asia,0.41674395
08/13/2020,17,1,Vietnam,96462108.0,Asia,0.43955083
12/08/2020,20,4,Vietnam,96462108.0,Asia,0.44888092
11/08/2020,5,0,Vietnam,96462108.0,Asia,0.43022075
10/08/2020,29,3,Vietnam,96462108.0,Asia,0.43644079999999996
09/08/2020,23,0,Vietnam,96462108.0,Asia,0.41156057
08/08/2020,39,0,Vietnam,96462108.0,Asia,0.38771701
07/08/2020,33,1,Vietnam,96462108.0,Asia,0.35039666
06/08/2020,45,1,Vietnam,96462108.0,Asia,0.32033304
05/08/2020,20,0,Vietnam,96462108.0,Asia,0.28093933
04/08/2020,31,2,Vietnam,96462108.0,Asia,0.28923274
03/08/2020,31,1,Vietnam,96462108.0,Asia,0.25709577
02/08/2020,32,2,Vietnam,96462108.0,Asia,0.2249588
01/08/2020,49,3,Vietnam,96462108.0,Asia,0.19178515
07/31/2020,50,0,Vietnam,96462108.0,Asia,0.140988
07/30/2020,26,0,Vietnam,96462108.0,Asia,0.08915418
07/29/2020,2,0,Vietnam,96462108.0,Asia,0.06220059
07/28/2020,11,0,Vietnam,96462108.0,Asia,0.06012724
07/27/2020,5,0,Vietnam,96462108.0,Asia,0.04976047
07/25/2020,3,0,Vietnam,96462108.0,Asia,0.04665044
07/24/2020,4,0,Vietnam,96462108.0,Asia,0.04457709
07/23/2020,7,0,Vietnam,96462108.0,Asia,0.04043038
07/22/2020,28,0,Vietnam,96462108.0,Asia,0.03317365
07/14/2020,1,0,Vietnam,96462108.0,Asia,0.01866018
07/13/2020,2,0,Vietnam,96462108.0,Asia,0.0176235
11/07/2020,1,0,Vietnam,96462108.0,Asia,0.0176235
07/07/2020,14,0,Vietnam,96462108.0,Asia,0.02073353
06/29/2020,1,0,Vietnam,96462108.0,Asia,0.02177021
06/28/2020,1,0,Vietnam,96462108.0,Asia,0.02073353
06/27/2020,1,0,Vietnam,96462108.0,Asia,0.02073353
06/25/2020,3,0,Vietnam,96462108.0,Asia,0.02073353
06/20/2020,7,0,Vietnam,96462108.0,Asia,0.02073353
06/19/2020,7,0,Vietnam,96462108.0,Asia,0.01451347
06/17/2020,1,0,Vietnam,96462108.0,Asia,0.00725674
06/14/2020,1,0,Vietnam,96462108.0,Asia,0.00725674
06/13/2020,1,0,Vietnam,96462108.0,Asia,0.00622006
09/06/2020,1,0,Vietnam,96462108.0,Asia,0.00622006
08/06/2020,2,0,Vietnam,96462108.0,Asia,0.00622006
06/06/2020,1,0,Vietnam,96462108.0,Asia,0.00518338
01/06/2020,1,0,Vietnam,96462108.0,Asia,0.00829341
05/27/2020,1,0,Vietnam,96462108.0,Asia,0.04043038
05/26/2020,1,0,Vietnam,96462108.0,Asia,0.03939371
05/25/2020,1,0,Vietnam,96462108.0,Asia,0.03835703
05/19/2020,4,0,Vietnam,96462108.0,Asia,0.05494385
05/18/2020,2,0,Vietnam,96462108.0,Asia,0.05079715
05/17/2020,5,0,Vietnam,96462108.0,Asia,0.04976047
05/16/2020,1,0,Vietnam,96462108.0,Asia,0.04457709
05/15/2020,24,0,Vietnam,96462108.0,Asia,0.04354041
08/05/2020,17,0,Vietnam,96462108.0,Asia,0.01866018
04/05/2020,1,0,Vietnam,96462108.0,Asia,0.00311003
04/24/2020,2,0,Vietnam,96462108.0,Asia,0.01347679
04/15/2020,1,0,Vietnam,96462108.0,Asia,0.05805388
04/14/2020,3,0,Vietnam,96462108.0,Asia,0.06323727
04/13/2020,2,0,Vietnam,96462108.0,Asia,0.06323727
12/04/2020,4,0,Vietnam,96462108.0,Asia,0.07671406
11/04/2020,1,0,Vietnam,96462108.0,Asia,0.09019086
10/04/2020,2,0,Vietnam,96462108.0,Asia,0.09744759
09/04/2020,4,0,Vietnam,96462108.0,Asia,0.105741
07/04/2020,6,0,Vietnam,96462108.0,Asia,0.1233645
06/04/2020,4,0,Vietnam,96462108.0,Asia,0.12854789
05/04/2020,1,0,Vietnam,96462108.0,Asia,0.15135477
04/04/2020,4,0,Vietnam,96462108.0,Asia,0.15757483
03/04/2020,3,0,Vietnam,96462108.0,Asia,0.15446479999999999
02/04/2020,21,0,Vietnam,96462108.0,Asia,0.16275821
01/04/2020,6,0,Vietnam,96462108.0,Asia,0.14928142
03/31/2020,3,0,Vietnam,96462108.0,Asia,0.15031809
03/30/2020,15,0,Vietnam,96462108.0,Asia,0.15135477
03/29/2020,17,0,Vietnam,96462108.0,Asia,0.13995133
03/28/2020,8,0,Vietnam,96462108.0,Asia,0.12232783
03/27/2020,10,0,Vietnam,96462108.0,Asia,0.1233645
03/26/2020,16,0,Vietnam,96462108.0,Asia,0.11818112
03/25/2020,5,0,Vietnam,96462108.0,Asia,0.10263097
03/24/2020,11,0,Vietnam,96462108.0,Asia,0.1015943
03/23/2020,26,0,Vietnam,96462108.0,Asia,0.09433756
03/22/2020,7,0,Vietnam,96462108.0,Asia,0.07671406
03/21/2020,1,0,Vietnam,96462108.0,Asia,0.07360403
03/20/2020,11,0,Vietnam,96462108.0,Asia,0.07360403
03/19/2020,8,0,Vietnam,96462108.0,Asia,0.06220059
03/18/2020,7,0,Vietnam,96462108.0,Asia,0.05390718
03/17/2020,4,0,Vietnam,96462108.0,Asia,0.04665044
03/16/2020,4,0,Vietnam,96462108.0,Asia,0.04250374
03/14/2020,9,0,Vietnam,96462108.0,Asia,0.03835703
03/13/2020,5,0,Vietnam,96462108.0,Asia,0.02902694
12/03/2020,1,0,Vietnam,96462108.0,Asia,0.02384356
11/03/2020,4,0,Vietnam,96462108.0,Asia,0.02280688
10/03/2020,4,0,Vietnam,96462108.0,Asia,0.01866018
09/03/2020,9,0,Vietnam,96462108.0,Asia,0.01451347
08/03/2020,4,0,Vietnam,96462108.0,Asia,0.00518338
07/03/2020,1,0,Vietnam,96462108.0,Asia,0.00103668
02/13/2020,1,0,Vietnam,96462108.0,Asia,0.01451347
11/02/2020,1,0,Vietnam,96462108.0,Asia,0.01347679
09/02/2020,1,0,Vietnam,96462108.0,Asia,0.01244012
08/02/2020,1,0,Vietnam,96462108.0,Asia,0.01140344
07/02/2020,2,0,Vietnam,96462108.0,Asia,0.01036676
05/02/2020,1,0,Vietnam,96462108.0,Asia,0.01036676
04/02/2020,1,0,Vietnam,96462108.0,Asia,0.00933009
03/02/2020,1,0,Vietnam,96462108.0,Asia,0.00829341
