Country,Total Tests,Daily Tests,date
new-zealand,1148933,5995,11/11/2020
new-zealand,1155514,6581,11/12/2020
new-zealand,1162740,7226,11/13/2020
new-zealand,1169062,6322,11/14/2020
new-zealand,1179587,10525,11/15/2020
new-zealand,1184885,5298,11/16/2020
new-zealand,1191034,6149,11/17/2020
new-zealand,1199426,8392,11/18/2020
new-zealand,1208091,8665,11/19/2020
new-zealand,1217383,9292,11/20/2020
new-zealand,1224397,7014,11/21/2020
new-zealand,1230901,6504,11/22/2020
new-zealand,1234175,3274,11/23/2020
new-zealand,1237736,3561,11/24/2020
new-zealand,1243518,5782,11/25/2020
new-zealand,1252601,9083,11/26/2020
new-zealand,1260055,7454,11/27/2020
new-zealand,1266944,6889,11/28/2020
new-zealand,1275525,0,11/30/2020
new-zealand,1278690,3165,12/01/2020
new-zealand,1285766,7076,12/02/2020
new-zealand,1291609,5843,12/03/2020
new-zealand,1298455,6846,12/04/2020
new-zealand,1304502,6047,12/05/2020
new-zealand,1309992,5490,12/06/2020
new-zealand,1312307,2315,12/07/2020
new-zealand,1315201,2894,12/08/2020
new-zealand,1321598,6397,12/09/2020
new-zealand,1332470,0,12/11/2020
new-zealand,1341978,0,12/13/2020
new-zealand,1344192,2214,12/14/2020
new-zealand,1352462,0,12/16/2020
new-zealand,1363124,0,12/18/2020
new-zealand,1371889,0,12/20/2020
new-zealand,1374050,2161,12/21/2020
new-zealand,1381545,0,12/23/2020
new-zealand,1394812,0,12/27/2020
new-zealand,1398932,0,12/29/2020
new-zealand,1405854,0,12/31/2020
new-zealand,1414422,0,01/03/2021
new-zealand,1419361,0,01/05/2021
new-zealand,1426787,0,01/07/2021
new-zealand,1438446,0,01/10/2021
new-zealand,1441163,2717,01/11/2021
new-zealand,1448199,0,01/13/2021
new-zealand,1457076,0,01/15/2021
new-zealand,1463890,0,01/17/2021
new-zealand,1465758,1868,01/18/2021
new-zealand,1472326,0,01/20/2021
new-zealand,1480691,0,01/22/2021
new-zealand,1487234,0,01/24/2021
new-zealand,1489913,2679,01/25/2021
new-zealand,1493495,3582,01/26/2021
new-zealand,1504309,10814,01/27/2021
new-zealand,1512616,8307,01/28/2021
new-zealand,1518737,6121,01/29/2021
new-zealand,1526608,7871,01/30/2021
new-zealand,1532275,5667,01/31/2021
new-zealand,1535292,3017,02/01/2021
new-zealand,1537594,2302,02/02/2021
new-zealand,1541701,4107,02/03/2021
new-zealand,1546832,5131,02/04/2021
new-zealand,1551707,4875,02/05/2021
new-zealand,1562891,0,02/08/2021
new-zealand,1573692,0,02/11/2021
new-zealand,1578782,5090,02/12/2021
new-zealand,1586816,0,02/14/2021
new-zealand,1589949,3133,02/15/2021
new-zealand,1595770,5821,02/16/2021
new-zealand,1613211,17441,02/17/2021
new-zealand,1629853,16642,02/18/2021
new-zealand,1640686,10833,02/19/2021
new-zealand,1651035,10349,02/20/2021
new-zealand,1658429,7394,02/21/2021
new-zealand,1662321,3892,02/22/2021
new-zealand,1666446,4125,02/23/2021
new-zealand,1674282,7836,02/24/2021
new-zealand,1683551,9269,02/25/2021
new-zealand,1693679,10128,02/26/2021
new-zealand,1701362,7683,02/27/2021
new-zealand,1707380,6018,02/28/2021
new-zealand,1712029,4649,03/01/2021
new-zealand,1720909,8880,03/02/2021
new-zealand,1736931,16022,03/03/2021
new-zealand,1751605,14674,03/04/2021
new-zealand,1763008,11403,03/05/2021
new-zealand,1772480,9472,03/06/2021
new-zealand,1779213,6733,03/07/2021
new-zealand,1783178,3965,03/08/2021
new-zealand,1808406,0,03/12/2021
south-africa,42,0,02/07/2020
south-africa,61,0,02/11/2020
south-africa,67,0,02/13/2020
south-africa,71,4,02/14/2020
south-africa,95,0,02/19/2020
south-africa,106,11,02/20/2020
south-africa,116,0,02/24/2020
south-africa,121,0,02/26/2020
south-africa,160,0,03/02/2020
south-africa,164,4,03/03/2020
south-africa,200,0,03/06/2020
south-africa,241,41,03/07/2020
south-africa,645,0,03/11/2020
south-africa,848,203,03/12/2020
south-africa,924,76,03/13/2020
south-africa,1017,93,03/14/2020
south-africa,1476,459,03/15/2020
south-africa,2405,929,03/16/2020
south-africa,2911,506,03/17/2020
south-africa,3070,159,03/18/2020
south-africa,4832,1762,03/19/2020
south-africa,6438,1606,03/20/2020
south-africa,7425,987,03/21/2020
south-africa,9315,1890,03/22/2020
south-africa,12815,3500,03/23/2020
south-africa,15529,2714,03/24/2020
south-africa,20471,0,03/26/2020
south-africa,28537,8066,03/27/2020
south-africa,31963,3426,03/28/2020
south-africa,35593,3630,03/29/2020
south-africa,38409,2816,03/30/2020
south-africa,41072,2663,03/31/2020
south-africa,44292,3220,04/01/2020
south-africa,47965,3673,04/02/2020
south-africa,50361,2396,04/03/2020
south-africa,53937,3576,04/04/2020
south-africa,56873,2936,04/05/2020
south-africa,58098,1225,04/06/2020
south-africa,63776,0,04/08/2020
south-africa,68874,5098,04/09/2020
south-africa,73028,4154,04/10/2020
south-africa,75053,2025,04/11/2020
south-africa,80085,5032,04/12/2020
south-africa,83663,3578,04/13/2020
south-africa,87022,3359,04/14/2020
south-africa,90515,3493,04/15/2020
south-africa,95060,4545,04/16/2020
south-africa,100827,5767,04/17/2020
south-africa,108021,7194,04/18/2020
south-africa,114711,6690,04/19/2020
south-africa,121510,6799,04/20/2020
south-africa,126937,5427,04/21/2020
south-africa,133774,6837,04/22/2020
south-africa,143570,9796,04/23/2020
south-africa,152390,8820,04/24/2020
south-africa,161004,8614,04/25/2020
south-africa,168643,7639,04/26/2020
south-africa,178470,9827,04/27/2020
south-africa,185497,7027,04/28/2020
south-africa,197127,11630,04/29/2020
south-africa,207530,10403,04/30/2020
south-africa,217522,9992,05/01/2020
south-africa,230686,13164,05/02/2020
south-africa,245747,15061,05/03/2020
south-africa,257541,11794,05/04/2020
south-africa,268064,10523,05/05/2020
south-africa,279379,11315,05/06/2020
south-africa,292153,12774,05/07/2020
south-africa,307752,15599,05/08/2020
south-africa,324079,16327,05/09/2020
south-africa,341336,17257,05/10/2020
south-africa,356067,14731,05/11/2020
south-africa,369697,13630,05/12/2020
south-africa,386352,16655,05/13/2020
south-africa,403018,16666,05/14/2020
south-africa,421555,18537,05/15/2020
south-africa,439559,18004,05/16/2020
south-africa,460873,21314,05/17/2020
south-africa,475071,14198,05/18/2020
south-africa,488609,13538,05/19/2020
south-africa,505861,17252,05/20/2020
south-africa,525433,19572,05/21/2020
south-africa,543032,17599,05/22/2020
south-africa,564370,21338,05/23/2020
south-africa,583855,19485,05/24/2020
south-africa,596777,12922,05/25/2020
south-africa,605991,9214,05/26/2020
south-africa,634996,29005,05/27/2020
south-africa,655723,20727,05/28/2020
south-africa,680175,24452,05/29/2020
south-africa,701883,21708,05/30/2020
south-africa,725125,23242,05/31/2020
south-africa,742742,17617,06/01/2020
south-africa,761534,18792,06/02/2020
south-africa,785979,24445,06/03/2020
south-africa,820675,34696,06/04/2020
south-africa,850871,30196,06/05/2020
south-africa,891668,40797,06/06/2020
south-africa,920064,28396,06/07/2020
south-africa,943059,22995,06/08/2020
south-africa,968070,25011,06/09/2020
south-africa,998400,30330,06/10/2020
south-africa,1028399,29999,06/11/2020
south-africa,1060425,32026,06/12/2020
south-africa,1087887,27462,06/13/2020
south-africa,1121958,34071,06/14/2020
south-africa,1148933,26975,06/15/2020
south-africa,1172513,23580,06/16/2020
south-africa,1207360,34847,06/17/2020
south-africa,1228098,20738,06/18/2020
south-africa,1260434,32336,06/19/2020
south-africa,1293608,33174,06/20/2020
south-africa,1328060,34452,06/21/2020
south-africa,1353176,25116,06/22/2020
south-africa,1382772,29596,06/23/2020
south-africa,1416894,34122,06/24/2020
south-africa,1460012,43118,06/25/2020
south-africa,1493104,33092,06/26/2020
south-africa,1529009,35905,06/27/2020
south-africa,1567084,38075,06/28/2020
south-africa,1596995,29911,06/29/2020
south-africa,1630008,33013,06/30/2020
south-africa,1666939,36931,07/01/2020
south-africa,1706127,39188,07/02/2020
south-africa,1745153,39026,07/03/2020
south-africa,1792078,46925,07/04/2020
south-africa,1830161,38083,07/05/2020
south-africa,1864111,33950,07/06/2020
south-africa,1907532,43421,07/07/2020
south-africa,1944399,36867,07/08/2020
south-africa,2000569,56170,07/09/2020
south-africa,2057232,56663,07/10/2020
south-africa,2108570,51338,07/11/2020
south-africa,2154391,45821,07/12/2020
south-africa,2194624,40233,07/13/2020
south-africa,2232738,38114,07/14/2020
south-africa,2278127,45389,07/15/2020
south-africa,2324923,46796,07/16/2020
south-africa,2373053,48130,07/17/2020
south-africa,2422741,49688,07/18/2020
south-africa,2471747,49006,07/19/2020
south-africa,2505646,33899,07/20/2020
south-africa,2536921,31275,07/21/2020
south-africa,2585474,48553,07/22/2020
south-africa,2632106,46632,07/23/2020
south-africa,2684488,52382,07/24/2020
south-africa,2730812,46324,07/25/2020
south-africa,2773778,42966,07/26/2020
south-africa,2802211,28433,07/27/2020
south-africa,2830635,28424,07/28/2020
south-africa,2873163,42528,07/29/2020
south-africa,2918049,44886,07/30/2020
south-africa,2959535,41486,07/31/2020
south-africa,3001985,42450,08/01/2020
south-africa,3036779,34794,08/02/2020
south-africa,3058695,21916,08/03/2020
south-africa,3078202,19507,08/04/2020
south-africa,3113191,34989,08/05/2020
south-africa,3149807,36616,08/06/2020
south-africa,3183658,33851,08/07/2020
south-africa,3220265,36607,08/08/2020
south-africa,3250583,30318,08/09/2020
south-africa,3267494,16911,08/10/2020
south-africa,3278977,11483,08/11/2020
south-africa,3295434,16457,08/12/2020
south-africa,3315497,20063,08/13/2020
south-africa,3351111,35614,08/14/2020
south-africa,3378029,26918,08/15/2020
south-africa,3400638,22609,08/16/2020
south-africa,3415670,15032,08/17/2020
south-africa,3430347,14677,08/18/2020
south-africa,3455671,25324,08/19/2020
south-africa,3480283,24612,08/20/2020
south-africa,3504507,24224,08/21/2020
south-africa,3535067,30560,08/22/2020
south-africa,3553425,18358,08/23/2020
south-africa,3564065,10640,08/24/2020
south-africa,3578836,14771,08/25/2020
south-africa,3598973,20137,08/26/2020
south-africa,3617982,19009,08/27/2020
south-africa,3632311,14329,08/28/2020
south-africa,3652970,20659,08/29/2020
south-africa,3674872,21902,08/30/2020
south-africa,3693721,18849,08/31/2020
south-africa,3705408,11687,09/01/2020
south-africa,3726721,21313,09/02/2020
south-africa,3747101,20380,09/03/2020
south-africa,3765700,18599,09/04/2020
south-africa,3783823,18123,09/05/2020
south-africa,3800190,16367,09/06/2020
south-africa,3808949,8759,09/07/2020
south-africa,3821162,12213,09/08/2020
south-africa,3842898,21736,09/09/2020
south-africa,3863453,20555,09/10/2020
south-africa,3884166,20713,09/11/2020
south-africa,3902786,18620,09/12/2020
south-africa,3918478,15692,09/13/2020
south-africa,3928614,10136,09/14/2020
south-africa,3940217,11603,09/15/2020
south-africa,3961179,20962,09/16/2020
south-africa,3983533,22354,09/17/2020
south-africa,4003590,20057,09/18/2020
south-africa,4024659,21069,09/19/2020
south-africa,4041543,16884,09/20/2020
south-africa,4047723,6180,09/21/2020
south-africa,4064117,16394,09/22/2020
south-africa,4083757,19640,09/23/2020
south-africa,4102162,18405,09/24/2020
south-africa,4117079,14917,09/25/2020
south-africa,4128438,11359,09/26/2020
south-africa,4143466,15028,09/27/2020
south-africa,4152480,9014,09/28/2020
south-africa,4164491,12011,09/29/2020
south-africa,4187917,23426,09/30/2020
south-africa,4209049,21132,10/01/2020
south-africa,4229709,20660,10/02/2020
south-africa,4251513,21804,10/03/2020
south-africa,4269626,18113,10/04/2020
south-africa,4280340,10714,10/05/2020
south-africa,4294931,14591,10/06/2020
south-africa,4318514,23583,10/07/2020
south-africa,4339686,21172,10/08/2020
south-africa,4360105,20419,10/09/2020
south-africa,4388171,28066,10/10/2020
south-africa,4407441,19270,10/11/2020
south-africa,4418418,10977,10/12/2020
south-africa,4433952,15534,10/13/2020
south-africa,4458745,24793,10/14/2020
south-africa,4481354,22609,10/15/2020
south-africa,4505533,24179,10/16/2020
south-africa,4528141,22608,10/17/2020
south-africa,4549478,21337,10/18/2020
south-africa,4565980,16502,10/19/2020
south-africa,4581346,15366,10/20/2020
south-africa,4607883,26537,10/21/2020
south-africa,4633671,25788,10/22/2020
south-africa,4657116,23445,10/23/2020
south-africa,4677942,20826,10/24/2020
south-africa,4697939,19997,10/25/2020
south-africa,4709403,11464,10/26/2020
south-africa,4726875,17472,10/27/2020
south-africa,4752596,25721,10/28/2020
south-africa,4777609,25013,10/29/2020
south-africa,4800823,23214,10/30/2020
south-africa,4822973,22150,10/31/2020
south-africa,4842516,19543,11/01/2020
south-africa,4852918,10402,11/02/2020
south-africa,4868610,15692,11/03/2020
south-africa,4893683,25073,11/04/2020
south-africa,4917625,23942,11/05/2020
south-africa,4940719,23094,11/06/2020
south-africa,4963174,22455,11/07/2020
south-africa,4980440,17266,11/08/2020
south-africa,4993081,12641,11/09/2020
south-africa,5010350,17269,11/10/2020
south-africa,5037782,27432,11/11/2020
south-africa,5063457,25675,11/12/2020
south-africa,5086887,23430,11/13/2020
south-africa,5110384,23497,11/14/2020
south-africa,5130192,19808,11/15/2020
south-africa,5142947,12755,11/16/2020
south-africa,5160877,17930,11/17/2020
south-africa,5189580,28703,11/18/2020
south-africa,5214036,24456,11/19/2020
south-africa,5243055,29019,11/20/2020
south-africa,5269062,26007,11/21/2020
south-africa,5290966,21904,11/22/2020
south-africa,5305343,14377,11/23/2020
south-africa,5325631,20288,11/24/2020
south-africa,5355068,29437,11/25/2020
south-africa,5383078,28010,11/26/2020
south-africa,5500669,0,12/03/2020
south-africa,5534084,33415,12/04/2020
south-africa,5565928,31844,12/05/2020
south-africa,5592663,26735,12/06/2020
south-africa,5611915,19252,12/07/2020
south-africa,5640042,28127,12/08/2020
south-africa,5690263,50221,12/09/2020
south-africa,5735470,45207,12/10/2020
south-africa,5779544,44074,12/11/2020
south-africa,5819755,40211,12/12/2020
south-africa,5859178,39423,12/13/2020
south-africa,5884227,25049,12/14/2020
south-africa,5920574,36347,12/15/2020
south-africa,5968692,48118,12/16/2020
south-africa,6011235,42543,12/17/2020
south-africa,6051986,40751,12/18/2020
south-africa,6100373,48387,12/19/2020
south-africa,6140839,40466,12/20/2020
south-africa,6176683,35844,12/21/2020
south-africa,6215728,39045,12/22/2020
south-africa,6269776,54048,12/23/2020
south-africa,6325784,56008,12/24/2020
south-africa,6378007,52223,12/25/2020
south-africa,6415824,37817,12/26/2020
south-africa,6445318,29494,12/27/2020
south-africa,6469025,23707,12/28/2020
south-africa,6500482,31457,12/29/2020
south-africa,6553761,53279,12/30/2020
south-africa,6609208,55447,12/31/2020
south-africa,6659318,50110,01/01/2021
south-africa,6706231,46913,01/02/2021
south-africa,6742853,36622,01/03/2021
south-africa,6780272,37419,01/04/2021
south-africa,6828147,47875,01/05/2021
south-africa,6898207,70060,01/06/2021
south-africa,6967478,69271,01/07/2021
south-africa,7043680,76202,01/08/2021
south-africa,7120847,77167,01/09/2021
south-africa,7183893,63046,01/10/2021
south-africa,7236389,52496,01/11/2021
south-africa,7287060,50671,01/12/2021
south-africa,7358741,71681,01/13/2021
south-africa,7433571,74830,01/14/2021
south-africa,7498780,65209,01/15/2021
south-africa,7558774,59994,01/16/2021
south-africa,7613470,54696,01/17/2021
south-africa,7653371,39901,01/18/2021
south-africa,7700019,46648,01/19/2021
south-africa,7762073,62054,01/20/2021
south-africa,7820613,58540,01/21/2021
south-africa,7882864,62251,01/22/2021
south-africa,7947007,64143,01/23/2021
south-africa,7993126,46119,01/24/2021
south-africa,8019239,26113,01/25/2021
south-africa,8058768,39529,01/26/2021
south-africa,8107833,49065,01/27/2021
south-africa,8156239,48406,01/28/2021
south-africa,8203584,47345,01/29/2021
south-africa,8245124,41540,01/30/2021
south-africa,8279200,34076,01/31/2021
south-africa,8300749,21549,02/01/2021
south-africa,8329691,28942,02/02/2021
south-africa,8369287,39596,02/03/2021
south-africa,8400319,31032,02/04/2021
south-africa,8436569,36250,02/05/2021
south-africa,8469756,33187,02/06/2021
south-africa,8495811,26055,02/07/2021
south-africa,8511410,15599,02/08/2021
south-africa,8538269,26859,02/09/2021
south-africa,8573464,35195,02/10/2021
south-africa,8605729,32265,02/11/2021
south-africa,8641447,35718,02/12/2021
south-africa,8672596,31149,02/13/2021
south-africa,8697066,24470,02/14/2021
south-africa,8712844,15778,02/15/2021
south-africa,8737330,24486,02/16/2021
south-africa,8772743,35413,02/17/2021
south-africa,8807299,34556,02/18/2021
south-africa,8838937,31638,02/19/2021
south-africa,8867659,28722,02/20/2021
south-africa,8892515,24856,02/21/2021
south-africa,8907857,15342,02/22/2021
south-africa,8932950,25093,02/23/2021
south-africa,8967460,34510,02/24/2021
south-africa,8999322,31862,02/25/2021
south-africa,9028074,28752,02/26/2021
south-africa,9054643,26569,02/27/2021
south-africa,9077479,22836,02/28/2021
south-africa,9090273,12794,03/01/2021
south-africa,9114026,23753,03/02/2021
south-africa,9147524,33498,03/03/2021
south-africa,9178323,30799,03/04/2021
south-africa,9207347,29024,03/05/2021
south-africa,9236503,29156,03/06/2021
south-africa,9255492,18989,03/07/2021
south-africa,9269122,13630,03/08/2021
south-africa,9299884,30762,03/09/2021
south-africa,9336101,36217,03/10/2021
south-africa,9369594,33493,03/11/2021
Mexico,25,25,01/01/2020
Mexico,97,72,01/02/2020
Mexico,186,89,01/03/2020
Mexico,231,45,01/04/2020
Mexico,312,81,01/05/2020
Mexico,479,167,01/06/2020
Mexico,664,185,01/07/2020
Mexico,832,168,01/08/2020
Mexico,1022,190,01/09/2020
Mexico,1171,149,01/10/2020
Mexico,1216,45,01/11/2020
Mexico,1346,130,01/12/2020
Mexico,1571,225,01/13/2020
Mexico,1811,240,01/14/2020
Mexico,2077,266,01/15/2020
Mexico,2309,232,01/16/2020
Mexico,2494,185,01/17/2020
Mexico,2563,69,01/18/2020
Mexico,2684,121,01/19/2020
Mexico,2976,292,01/20/2020
Mexico,3249,273,01/21/2020
Mexico,3539,290,01/22/2020
Mexico,3804,265,01/23/2020
Mexico,4013,209,01/24/2020
Mexico,4118,105,01/25/2020
Mexico,4277,159,01/26/2020
Mexico,4555,278,01/27/2020
Mexico,4800,245,01/28/2020
Mexico,5010,210,01/29/2020
Mexico,5241,231,01/30/2020
Mexico,5393,152,01/31/2020
Mexico,5459,66,02/01/2020
Mexico,5562,103,02/02/2020
Mexico,5702,140,02/03/2020
Mexico,5956,254,02/04/2020
Mexico,6188,232,02/05/2020
Mexico,6419,231,02/06/2020
Mexico,6592,173,02/07/2020
Mexico,6660,68,02/08/2020
Mexico,6790,130,02/09/2020
Mexico,7119,329,02/10/2020
Mexico,7365,246,02/11/2020
Mexico,7628,263,02/12/2020
Mexico,7821,193,02/13/2020
Mexico,7986,165,02/14/2020
Mexico,8062,76,02/15/2020
