cases,deaths,Country,population,continent,"14 day cases/100,000",date
45607,543,United_States_of_America,329064917.0,America,268.5038588,2020-08-04
47511,413,United_States_of_America,329064917.0,America,271.8901207,2020-08-03
58407,1133,United_States_of_America,329064917.0,America,276.23120939999995,2020-08-02
67023,1244,United_States_of_America,329064917.0,America,277.8545973,2020-08-01
68032,1357,United_States_of_America,329064917.0,America,279.2132958,2020-07-31
74985,1457,United_States_of_America,329064917.0,America,281.91732149999996,2020-07-30
61734,1245,United_States_of_America,329064917.0,America,279.7086388,2020-07-29
56243,1076,United_States_of_America,329064917.0,America,281.77023810000003,2020-07-28
55993,475,United_States_of_America,329064917.0,America,282.3388189,2020-07-27
65498,914,United_States_of_America,329064917.0,America,282.72324150000003,2020-07-26
78427,1304,United_States_of_America,329064917.0,America,281.9796192,2020-07-25
63196,1052,United_States_of_America,329064917.0,America,278.39309289999994,2020-07-24
68848,1124,United_States_of_America,329064917.0,America,278.3347457,2020-07-23
72048,1160,United_States_of_America,329064917.0,America,275.31345739999995,2020-07-22
56750,372,United_States_of_America,329064917.0,America,270.88424019999997,2020-07-21
61796,415,United_States_of_America,329064917.0,America,268.82993430000005,2020-07-20
63749,853,United_States_of_America,329064917.0,America,264.9696017,2020-07-19
71494,908,United_States_of_America,329064917.0,America,259.33910180000004,2020-07-18
76930,939,United_States_of_America,329064917.0,America,254.1571455,2020-07-17
67717,953,United_States_of_America,329064917.0,America,247.0062769,2020-07-16
68518,861,United_States_of_America,329064917.0,America,242.24460249999998,2020-07-15
58114,400,United_States_of_America,329064917.0,America,234.75732599999998,2020-07-14
57258,391,United_States_of_America,329064917.0,America,229.7254921,2020-07-13
63051,717,United_States_of_America,329064917.0,America,224.0776704,2020-07-12
66625,806,United_States_of_America,329064917.0,America,217.82814359999998,2020-07-11
63004,982,United_States_of_America,329064917.0,America,211.41664280000003,2020-07-10
58906,829,United_States_of_America,329064917.0,America,204.7143178,2020-07-09
57473,1174,United_States_of_America,329064917.0,America,197.24861769999998,2020-07-08
49990,359,United_States_of_America,329064917.0,America,190.33417649999998,2020-07-07
49093,271,United_States_of_America,329064917.0,America,184.68179640000002,2020-07-06
45221,242,United_States_of_America,329064917.0,America,177.6011267,2020-07-05
54442,694,United_States_of_America,329064917.0,America,174.23917600000001,2020-07-04
53399,678,United_States_of_America,329064917.0,America,166.78380819999998,2020-07-03
52048,652,United_States_of_America,329064917.0,America,158.99294419999998,2020-07-02
43880,1270,United_States_of_America,329064917.0,America,150.9431648,2020-07-01
41556,336,United_States_of_America,329064917.0,America,144.81215569999998,2020-06-30
38673,265,United_States_of_America,329064917.0,America,138.2484053,2020-06-29
42486,500,United_States_of_America,329064917.0,America,132.4349627,2020-06-28
45527,623,United_States_of_America,329064917.0,America,127.2852189,2020-06-27
40949,2437,United_States_of_America,329064917.0,America,121.2414267,2020-06-26
34339,751,United_States_of_America,329064917.0,America,115.75132450000001,2020-06-25
34720,826,United_States_of_America,329064917.0,America,111.58041499999999,2020-06-24
31390,427,United_States_of_America,329064917.0,America,106.7014385,2020-06-23
25793,256,United_States_of_America,329064917.0,America,102.8821313,2020-06-22
34158,607,United_States_of_America,329064917.0,America,101.8212464,2020-06-21
29909,678,United_States_of_America,329064917.0,America,98.19430249,2020-06-20
27762,717,United_States_of_America,329064917.0,America,96.75659226,2020-06-19
25559,754,United_States_of_America,329064917.0,America,94.74422337,2020-06-18
23705,836,United_States_of_America,329064917.0,America,92.96341974,2020-06-17
19957,395,United_States_of_America,329064917.0,America,92.00281901,2020-06-16
19543,296,United_States_of_America,329064917.0,America,92.3459124,2020-06-15
25540,767,United_States_of_America,329064917.0,America,92.42613973,2020-06-14
25639,849,United_States_of_America,329064917.0,America,91.74451131,2020-06-13
22883,896,United_States_of_America,329064917.0,America,91.65273611,2020-06-12
20614,918,United_States_of_America,329064917.0,America,91.32878787,2020-06-11
18665,999,United_States_of_America,329064917.0,America,90.75352144,2020-06-10
18822,493,United_States_of_America,329064917.0,America,90.82797483,2020-06-09
22302,712,United_States_of_America,329064917.0,America,90.90151655,2020-06-08
22223,659,United_States_of_America,329064917.0,America,90.37456886,2020-06-07
25178,932,United_States_of_America,329064917.0,America,90.07462804,2020-06-06
21140,1036,United_States_of_America,329064917.0,America,89.76131600000001,2020-06-05
19699,994,United_States_of_America,329064917.0,America,91.0662257,2020-06-04
20544,1034,United_States_of_America,329064917.0,America,92.15598027,2020-06-03
21086,764,United_States_of_America,329064917.0,America,91.98154661,2020-06-02
19807,602,United_States_of_America,329064917.0,America,92.21098462,2020-06-01
23297,945,United_States_of_America,329064917.0,America,91.92715005,2020-05-31
25337,1219,United_States_of_America,329064917.0,America,92.28878082,2020-05-30
21817,1175,United_States_of_America,329064917.0,America,92.34074625,2020-05-29
18721,1526,United_States_of_America,329064917.0,America,93.95927187,2020-05-28
18910,696,United_States_of_America,329064917.0,America,94.58559206,2020-05-27
19064,500,United_States_of_America,329064917.0,America,95.53920329,2020-05-26
20568,633,United_States_of_America,329064917.0,America,95.25141813,2020-05-25
21236,1080,United_States_of_America,329064917.0,America,95.15721179,2020-05-24
24147,1305,United_States_of_America,329064917.0,America,96.48704058,2020-05-23
25434,1263,United_States_of_America,329064917.0,America,97.34097543,2020-05-22
23285,1518,United_States_of_America,329064917.0,America,98.23289670000001,2020-05-21
19970,1568,United_States_of_America,329064917.0,America,98.48907716,2020-05-20
21841,791,United_States_of_America,329064917.0,America,99.66544079,2020-05-19
18873,808,United_States_of_America,329064917.0,America,99.89396712,2020-05-18
24487,1186,United_States_of_America,329064917.0,America,101.7474008,2020-05-17
25508,1662,United_States_of_America,329064917.0,America,103.2063834,2020-05-16
27143,1773,United_States_of_America,329064917.0,America,105.77335409999999,2020-05-15
20782,1746,United_States_of_America,329064917.0,America,106.6163489,2020-05-14
22048,1703,United_States_of_America,329064917.0,America,108.6050143,2020-05-13
18117,1156,United_States_of_America,329064917.0,America,109.23832390000001,2020-05-12
20258,734,United_States_of_America,329064917.0,America,110.5827395,2020-05-11
25612,1614,United_States_of_America,329064917.0,America,112.5881189,2020-05-10
26957,1510,United_States_of_America,329064917.0,America,119.55239820000001,2020-05-09
28369,2239,United_States_of_America,329064917.0,America,117.84908689999999,2020-05-08
24128,2353,United_States_of_America,329064917.0,America,117.2941812,2020-05-07
23841,2144,United_States_of_America,329064917.0,America,115.3067314,2020-05-06
22593,1252,United_States_of_America,329064917.0,America,119.39346299999998,2020-05-05
24972,1297,United_States_of_America,329064917.0,America,121.0563568,2020-05-04
29288,1317,United_States_of_America,329064917.0,America,120.94361310000001,2020-05-03
33955,2062,United_States_of_America,329064917.0,America,122.04795449999999,2020-05-02
29917,2040,United_States_of_America,329064917.0,America,121.0992055,2020-05-01
27326,2611,United_States_of_America,329064917.0,America,121.63101540000001,2020-04-30
24132,2110,United_States_of_America,329064917.0,America,122.488597,2020-04-29
22541,1369,United_States_of_America,329064917.0,America,123.336454,2020-04-28
26857,1687,United_States_of_America,329064917.0,America,124.0907125,2020-04-27
48529,2172,United_States_of_America,329064917.0,America,124.32258159999999,2020-04-26
21352,1054,United_States_of_America,329064917.0,America,118.2028165,2020-04-25
26543,3179,United_States_of_America,329064917.0,America,122.51047720000001,2020-04-24
17588,1721,United_States_of_America,329064917.0,America,124.74651010000001,2020-04-23
37289,2524,United_States_of_America,329064917.0,America,129.5282414,2020-04-22
28065,1857,United_States_of_America,329064917.0,America,127.49946240000001,2020-04-21
24601,1772,United_States_of_America,329064917.0,America,128.2579753,2020-04-20
32922,1856,United_States_of_America,329064917.0,America,128.5001768,2020-04-19
30833,3770,United_States_of_America,329064917.0,America,128.9104302,2020-04-18
31667,2299,United_States_of_America,329064917.0,America,129.39422530000002,2020-04-17
30148,4928,United_States_of_America,329064917.0,America,128.5287426,2020-04-16
26922,2408,United_States_of_America,329064917.0,America,127.6033932,2020-04-15
25023,1541,United_States_of_America,329064917.0,America,127.0187062,2020-04-14
27620,1500,United_States_of_America,329064917.0,America,125.97696640000001,2020-04-13
28391,1831,United_States_of_America,329064917.0,America,123.16293200000001,2020-04-12
35527,2087,United_States_of_America,329064917.0,America,120.6065975,2020-04-11
33901,1873,United_States_of_America,329064917.0,America,115.49149740000001,2020-04-10
33323,1922,United_States_of_America,329064917.0,America,110.2937388,2020-04-09
30613,1906,United_States_of_America,329064917.0,America,104.4104012,2020-04-08
30561,1342,United_States_of_America,329064917.0,America,97.77827516,2020-04-07
25398,1146,United_States_of_America,329064917.0,America,91.90557376,2020-04-06
34272,1344,United_States_of_America,329064917.0,America,86.75795725,2020-04-05
32425,1104,United_States_of_America,329064917.0,America,78.50760949,2020-04-04
28819,915,United_States_of_America,329064917.0,America,70.28704309,2020-04-03
27103,1059,United_States_of_America,329064917.0,America,62.99851163,2020-04-02
24998,909,United_States_of_America,329064917.0,America,55.67017039,2020-04-01
21595,661,United_States_of_America,329064917.0,America,48.61016527,2020-03-31
18360,318,United_States_of_America,329064917.0,America,42.31718205,2020-03-30
19979,484,United_States_of_America,329064917.0,America,36.98783848,2020-03-29
18695,411,United_States_of_America,329064917.0,America,31.15251572,2020-03-28
16797,246,United_States_of_America,329064917.0,America,25.62655441,2020-03-27
13963,249,United_States_of_America,329064917.0,America,20.62875636,2020-03-26
8789,211,United_States_of_America,329064917.0,America,16.47273751,2020-03-25
11236,119,United_States_of_America,329064917.0,America,13.88419052,2020-03-24
8459,131,United_States_of_America,329064917.0,America,10.53044497,2020-03-23
7123,80,United_States_of_America,329064917.0,America,7.99659843,2020-03-22
5374,110,United_States_of_America,329064917.0,America,5.86084964,2020-03-21
4835,0,United_States_of_America,329064917.0,America,4.25964583,2020-03-20
2988,42,United_States_of_America,329064917.0,America,2.81281885,2020-03-19
1766,23,United_States_of_America,329064917.0,America,1.91512364,2020-03-18
887,16,United_States_of_America,329064917.0,America,1.38513702,2020-03-17
823,12,United_States_of_America,329064917.0,America,1.11983983,2020-03-16
777,10,United_States_of_America,329064917.0,America,0.87581503,2020-03-15
511,7,United_States_of_America,329064917.0,America,0.64060308,2020-03-14
351,10,United_States_of_America,329064917.0,America,0.48713792,2020-03-13
287,2,United_States_of_America,329064917.0,America,0.38077593,2020-03-12
271,2,United_States_of_America,329064917.0,America,0.29538245,2020-03-11
200,5,United_States_of_America,329064917.0,America,0.21302787,2020-03-10
121,4,United_States_of_America,329064917.0,America,0.15771964,2020-03-09
95,3,United_States_of_America,329064917.0,America,0.12094878,2020-03-08
105,2,United_States_of_America,329064917.0,America,0.09207910000000001,2020-03-07
74,1,United_States_of_America,329064917.0,America,0.06594443,2020-03-06
34,2,United_States_of_America,329064917.0,America,0.04376036,2020-03-05
22,3,United_States_of_America,329064917.0,America,0.03342805,2020-03-04
14,4,United_States_of_America,329064917.0,America,0.02674244,2020-03-03
20,1,United_States_of_America,329064917.0,America,0.02248796,2020-03-02
3,1,United_States_of_America,329064917.0,America,0.01641014,2020-03-01
6,0,United_States_of_America,329064917.0,America,0.01549846,2020-02-29
1,0,United_States_of_America,329064917.0,America,0.01367511,2020-02-28
6,0,United_States_of_America,329064917.0,America,0.01367511,2020-02-27
18,0,United_States_of_America,329064917.0,America,0.01215566,2020-02-25
19,0,United_States_of_America,329064917.0,America,0.006989499999999999,2020-02-22
1,0,United_States_of_America,329064917.0,America,0.00121557,2020-02-21
1,0,United_States_of_America,329064917.0,America,0.00273502,2020-02-14
1,0,United_States_of_America,329064917.0,America,0.00273502,2020-02-13
1,0,United_States_of_America,329064917.0,America,0.00243113,2020-02-11
1,0,United_States_of_America,329064917.0,America,0.00334281,2020-02-06
3,0,United_States_of_America,329064917.0,America,0.00334281,2020-02-03
1,0,United_States_of_America,329064917.0,America,0.00243113,2020-02-02
1,0,United_States_of_America,329064917.0,America,0.00212724,2020-02-01
2,0,Vietnam,96462108.0,Asia,0.05598053,2020-12-14
4,0,Vietnam,96462108.0,Asia,0.05598053,2020-12-13
6,0,Vietnam,96462108.0,Asia,0.05390718,2020-12-12
4,0,Vietnam,96462108.0,Asia,0.05598053,2020-12-11
4,0,Vietnam,96462108.0,Asia,0.06220059,2020-12-10
10,0,Vietnam,96462108.0,Asia,0.06323727,2020-12-09
1,0,Vietnam,96462108.0,Asia,0.05701721,2020-12-08
1,0,Vietnam,96462108.0,Asia,0.06220059,2020-12-07
4,0,Vietnam,96462108.0,Asia,0.06116391,2020-12-06
3,0,Vietnam,96462108.0,Asia,0.05909056,2020-12-04
7,0,Vietnam,96462108.0,Asia,0.06012724,2020-12-03
5,0,Vietnam,96462108.0,Asia,0.06531062,2020-12-02
3,0,Vietnam,96462108.0,Asia,0.06531062,2020-12-01
2,0,Vietnam,96462108.0,Asia,0.06427394,2020-11-30
2,0,Vietnam,96462108.0,Asia,0.07878741,2020-11-29
8,0,Vietnam,96462108.0,Asia,0.08604415,2020-11-28
10,0,Vietnam,96462108.0,Asia,0.08086077,2020-11-27
5,0,Vietnam,96462108.0,Asia,0.07153068,2020-11-26
4,0,Vietnam,96462108.0,Asia,0.09330088,2020-11-25
6,0,Vietnam,96462108.0,Asia,0.09952094,2020-11-24
1,0,Vietnam,96462108.0,Asia,0.09641091,2020-11-22
1,0,Vietnam,96462108.0,Asia,0.09537424,2020-11-21
4,0,Vietnam,96462108.0,Asia,0.10055762,2020-11-20
12,0,Vietnam,96462108.0,Asia,0.09641091,2020-11-19
5,0,Vietnam,96462108.0,Asia,0.0881175,2020-11-18
2,0,Vietnam,96462108.0,Asia,0.09433756,2020-11-17
16,0,Vietnam,96462108.0,Asia,0.10470433,2020-11-16
9,0,Vietnam,96462108.0,Asia,0.0881175,2020-11-15
3,0,Vietnam,96462108.0,Asia,0.08189744,2020-11-14
1,0,Vietnam,96462108.0,Asia,0.07878741,2020-11-13
26,0,Vietnam,96462108.0,Asia,0.08189744,2020-11-12
10,0,Vietnam,96462108.0,Asia,0.05598053,2020-11-11
3,0,Vietnam,96462108.0,Asia,0.048723800000000005,2020-11-10
6,0,Vietnam,96462108.0,Asia,0.06738397,2020-11-07
4,0,Vietnam,96462108.0,Asia,0.06427394,2020-11-05
11,0,Vietnam,96462108.0,Asia,0.06427394,2020-11-04
12,0,Vietnam,96462108.0,Asia,0.05390718,2020-11-03
3,0,Vietnam,96462108.0,Asia,0.05598053,2020-11-01
4,0,Vietnam,96462108.0,Asia,0.05494385,2020-10-30
1,0,Vietnam,96462108.0,Asia,0.0528705,2020-10-29
3,0,Vietnam,96462108.0,Asia,0.06116391,2020-10-28
1,0,Vietnam,96462108.0,Asia,0.06116391,2020-10-27
8,0,Vietnam,96462108.0,Asia,0.06116391,2020-10-26
12,0,Vietnam,96462108.0,Asia,0.05494385,2020-10-25
3,0,Vietnam,96462108.0,Asia,0.04976047,2020-10-23
4,0,Vietnam,96462108.0,Asia,0.04768712,2020-10-22
1,0,Vietnam,96462108.0,Asia,0.04457709,2020-10-21
6,0,Vietnam,96462108.0,Asia,0.04457709,2020-10-20
8,0,Vietnam,96462108.0,Asia,0.03939371,2020-10-19
2,0,Vietnam,96462108.0,Asia,0.03110029,2020-10-18
2,0,Vietnam,96462108.0,Asia,0.03006362,2020-10-16
9,0,Vietnam,96462108.0,Asia,0.02902694,2020-10-15
3,0,Vietnam,96462108.0,Asia,0.01969685,2020-10-14
1,0,Vietnam,96462108.0,Asia,0.03421032,2020-10-13
2,0,Vietnam,96462108.0,Asia,0.03628368,2020-10-12
2,0,Vietnam,96462108.0,Asia,0.03939371,2020-10-11
5,0,Vietnam,96462108.0,Asia,0.03732035,2020-10-10
1,0,Vietnam,96462108.0,Asia,0.03213697,2020-10-09
1,0,Vietnam,96462108.0,Asia,0.03110029,2020-10-08
1,0,Vietnam,96462108.0,Asia,0.03110029,2020-10-07
1,0,Vietnam,96462108.0,Asia,0.03006362,2020-10-06
1,0,Vietnam,96462108.0,Asia,0.02902694,2020-10-03
1,0,Vietnam,96462108.0,Asia,0.03006362,2020-10-02
17,0,Vietnam,96462108.0,Asia,0.03213697,2020-09-30
3,0,Vietnam,96462108.0,Asia,0.01451347,2020-09-29
5,0,Vietnam,96462108.0,Asia,0.01140344,2020-09-28
1,0,Vietnam,96462108.0,Asia,0.01036676,2020-09-24
2,0,Vietnam,96462108.0,Asia,0.02280688,2020-09-19
3,0,Vietnam,96462108.0,Asia,0.02073353,2020-09-18
3,0,Vietnam,96462108.0,Asia,0.02384356,2020-09-14
1,0,Vietnam,96462108.0,Asia,0.02280688,2020-09-12
5,0,Vietnam,96462108.0,Asia,0.02591691,2020-09-10
5,0,Vietnam,96462108.0,Asia,0.02591691,2020-09-09
3,0,Vietnam,96462108.0,Asia,0.03628368,2020-09-06
2,1,Vietnam,96462108.0,Asia,0.05390718,2020-09-03
4,2,Vietnam,96462108.0,Asia,0.06323727,2020-09-01
2,1,Vietnam,96462108.0,Asia,0.10988771,2020-08-30
2,1,Vietnam,96462108.0,Asia,0.11196106,2020-08-29
2,0,Vietnam,96462108.0,Asia,0.12958456,2020-08-28
5,3,Vietnam,96462108.0,Asia,0.15653815,2020-08-27
7,0,Vietnam,96462108.0,Asia,0.16897827,2020-08-26
6,0,Vietnam,96462108.0,Asia,0.18245506,2020-08-25
2,1,Vietnam,96462108.0,Asia,0.18141839,2020-08-24
5,1,Vietnam,96462108.0,Asia,0.20940865,2020-08-23
